year,month,day,weight,flag,station,co2
2001,8,18,6,0,MLO,369.3
2001,8,25,7,0,MLO,369.0
2001,9,1,6,0,MLO,368.4
2001,9,8,7,0,MLO,368.2
2001,9,15,7,0,MLO,368.0
2001,9,22,7,0,MLO,367.4
2001,9,29,7,0,MLO,367.4
2001,10,6,7,0,MLO,367.8
2001,10,13,7,0,MLO,367.6
2001,10,20,7,0,MLO,368.1
2001,10,27,6,0,MLO,368.7
2001,11,3,7,0,MLO,368.7
2001,11,10,3,0,MLO,368.8
2001,11,17,7,0,MLO,369.7
2001,11,24,7,0,MLO,370.3
2001,12,1,7,0,MLO,370.3
2001,12,8,7,0,MLO,370.8
2001,12,15,7,0,MLO,371.2
2001,12,22,6,0,MLO,371.3
2001,12,29,6,0,MLO,371.5
